country,dealer,website,listings_url,classe,found,valid
NL,Garage Maestricht,https://www.garagemaestricht.nl,https://www.garagemaestricht.nl/for-sale/1993-saab-900s-convertible,NEEDS_CSS,191,0
NL,Gerard Kramer Klassiekers,https://www.gerardkramerklassiekers.nl,https://gerardkramerklassiekers.nl/occasions,READY,12,2
NL,HCC – Holland Car Company B.V.,https://hollandcarcompany.nl,https://hollandcarcompany.nl/occasions-kopen/45781320-land-rover-defender-110-p400e-hse-x-dynamic-urban-widetrack-custom,NEEDS_CSS,38,0
NL,Heideveld Classics,https://www.heideveldclassiccars.com,https://www.heideveldclassiccars.com,READY,16,3
NL,Heijstee Classics,https://www.heijsteeclassics.com,https://heijsteeclassics.nl/homepage/for-sale/,NEEDS_CSS,11,0
NL,Heritage Cars,https://www.heritagecars.nl,https://www.heritagecars.nl/cars/,READY,68,2
NL,Historic Motoring,http://www.historicmotoring.com,http://www.historicmotoring.com,WATCH_JS,0,0
NL,HooG Selections,https://hoogselections.nl,https://hoogselections.nl,WATCH_JS,0,0
NL,Ibalo luxury sportscars bv,https://ibalo.nl,https://ibalo.nl,NEEDS_CSS,4,0
NL,Jansen Cars & Classics,https://jansencarsenclassics.nl,https://jansencarsenclassics.nl/occasions,READY,20,3
NL,Kaeve Cars,https://kaevecars.com,https://kaevecars.com/aanbodslider,READY,103,1
NL,KennisCars,https://www.kenniscars.nl,https://kenniscars.nl/occasions/,READY,600,3
NL,La Salle Classic Cars,https://lasalleclassiccars.com,https://lasalleclassiccars.com/collectie/,NEEDS_CSS,33,0
NL,Liberty Cars,https://libertycars-classics.com,https://libertycars-classics.com,READY,12,3
NL,Loubann Cars,https://www.loubanncars.nl,https://www.loubanncars.nl,WATCH_JS,0,0
NL,Marmini Cars,https://www.marminicars.nl,https://www.marminicars.nl/aanbod/id12126/alfa-romeo-giulia-1300ti-.html,NEEDS_CSS,168,0
NL,Maxima Classic Cars,https://www.maximaclassiccars.nl,https://www.maximaclassiccars.nl,WATCH_JS,0,0
NL,Metropole,https://metropoleclassics.com,https://metropoleclassics.com,WATCH_JS,0,0
NL,Millstone Classics,https://www.millstoneclassics.com,https://www.millstoneclassics.com,READY,20,3
NL,NEXT Exclusives,https://www.nextexclusives.nl,https://www.nextexclusives.nl,READY,21,3
NL,Noordhuis Classics,https://noordhuis-classics.nl,https://noordhuis-classics.nl,WATCH_JS,0,0
NL,Nosstalgia Classics,https://www.nosstalgia.nl,https://www.nosstalgia.nl/aanbod/ford-capri-2600-gxl/,READY,10,2
NL,Nout Classic Cars B.V.,https://www.noutclassiccars.nl,https://www.noutclassiccars.nl/autos-te-koop-2/,READY,47,3
NL,Passion 4 Classics,https://passion4classics.eu,https://passion4classics.eu/occasion-type/barnfinds/,NEEDS_CSS,6,0
NL,Perfect Cars,https://www.perfectcars.nl,https://www.perfectcars.nl,NEEDS_CSS,4,0
NL,Premium Classics,https://www.premiumclassics.nl,https://www.premiumclassics.nl,WATCH_JS,0,0
NL,Prins Classics,https://www.wimprins.nl,https://www.wimprins.nl,READY,8,3
NL,Real Art on Wheels BV,https://realartonwheels.com,https://realartonwheels.com/inventory/,READY,18,3
NL,Redra Auto Speziale,https://www.redraautospeziale.nl,https://www.redraautospeziale.nl/occasions/,READY,30,3
NL,RHB Classics B.V.,https://www.rhb-classics.nl,https://www.rhb-classics.nl,NEEDS_CSS,3,0
NL,RS Carshop,https://www.rscarshop.nl,https://www.rscarshop.nl/occasions/,READY,32,1
NL,S2 Classic Cars,https://www.s2-cc.com,https://s2-cc.com/autos/,READY,20,3
NL,Sander Buitink Auto’s,https://www.sanderbuitinkautos.nl,https://www.sanderbuitinkautos.nl/voorraad,READY,38,3
NL,Sloetjes Classic & Exclusive Cars,https://www.sloetjesclassics.nl,https://www.sloetjesclassics.nl/oldtimers/,READY,96,3
NL,Starchiefs Classic Cars,https://www.starchiefs.nl,https://www.starchiefsclassiccars.nl/collectie/,READY,23,3
NL,Stuurman Classic Cars,https://www.stuurmanclassiccars.nl,https://www.stuurmanclassiccars.nl/collectie/,READY,18,3
NL,The Houtkamp Collection,https://houtkamp.nl,https://houtkamp.nl/cars,READY,10,3
NL,Vehikel Classic Cars,https://vehikel.com,https://vehikel.com/collectie/porsche-911-coupe-2-drs-18/,NEEDS_CSS,8,0
NL,Vemu Car Classics,https://www.vemucars.com,https://www.vemucars.com/cars-for-sale/,READY,12,2
NL,Venema Antiques & Classic Cars,https://www.venemaantiques.nl,https://www.venemaantiques.nl,WATCH_JS,0,0
NL,Veni Vidi Vici B.V.,https://venividivici.info,https://venividivici.info,READY,7,2
NL,VSOC; Very Superior Old Cars,http://www.vsoc.nl,https://vsoc.nl/collection,NEEDS_CSS,36,0
NL,Wheels by Lex,https://wheelsbylex.nl,https://wheelsbylex.nl/occasions-kopen/40325654-daimler-double-six-5-3-v12-origineel-nl-auto-zeer-lage-km-stand,NEEDS_CSS,45,0
NL,Your Classic Car,https://www.yourclassiccar.nl,https://www.yourclassiccar.nl/occasion/1143/pininfarina-spidereuropa-2000-i-e-zeer-origineel-en-uitstekend-onderhouden-,NEEDS_CSS,26,0
UK,4 Star Classics,http://www.4starclassics.com,http://www.4starclassics.com,READY,993,3
UK,Adrian Blyth Specialist Cars,https://www.adrianblyth.com,https://www.adrianblyth.com,WATCH_JS,0,0
UK,AK Sportscars Ltd.,https://www.aksportscars.co.uk,https://www.aksportscars.co.uk,WATCH_JS,0,0
